:START_ID(Owner),:END_ID(Property),:TYPE,ownershipType,ownershipPercentage:float,startDate,endDate,acquisitionPrice:long,isCurrent:boolean,originalJointId,sourceSystem
ENT_005674,2011 0 8,OWNS,PRIMARY,100.0,2019-02-26,,601000,True,,ASSESSOR
ENT_000135,1071 0 73B,OWNS,PRIMARY,100.0,2007-06-29,,390000,True,,ASSESSOR
ENT_000927,1088 0 1C,OWNS,PRIMARY,100.0,2004-09-22,,250000,True,,ASSESSOR
ENT_005352,3042 0 1A,OWNS,PRIMARY,100.0,2005-02-25,,286000,True,,ASSESSOR
ENT_006812,3042 0 1B,OWNS,PRIMARY,100.0,2009-06-17,,222000,True,,ASSESSOR
ENT_007661,3028C 0 3D,OWNS,PRIMARY,100.0,2005-08-26,,550000,True,,ASSESSOR
ENT_009863,1122 1B 2,OWNS,PRIMARY,100.0,2018-08-09,,650000,True,,ASSESSOR
ENT_010372,1122 1B 3,OWNS,PRIMARY,100.0,2020-02-13,,100,True,,ASSESSOR
ENT_001014,1122 1B 4,OWNS,PRIMARY,100.0,2021-09-10,,835000,True,,ASSESSOR
ENT_005330,1122 1B 5,OWNS,PRIMARY,100.0,2024-03-28,,900000,True,,ASSESSOR
ENT_004654,1122 1B 6,OWNS,PRIMARY,100.0,2006-12-06,,730000,True,,ASSESSOR
ENT_000910,1122 1B 7,OWNS,PRIMARY,100.0,2017-08-09,,100,True,,ASSESSOR
ENT_009366,1122 1B 8,OWNS,PRIMARY,100.0,2018-05-01,,650000,True,,ASSESSOR
ENT_009977,1122 1B 9,OWNS,PRIMARY,100.0,2022-06-09,,880000,True,,ASSESSOR
ENT_003190,1122 1B 10,OWNS,PRIMARY,100.0,2021-11-08,,1,True,,ASSESSOR
ENT_002998,1122 1B 11,OWNS,PRIMARY,100.0,2018-05-04,,750000,True,,ASSESSOR
ENT_004107,1122 1B 12,OWNS,PRIMARY,100.0,2024-03-28,,100,True,,ASSESSOR
ENT_010193,2057 0 5A-12A-13,OWNS,PRIMARY,100.0,2000-01-01,,0,True,,ASSESSOR
ENT_007589,3009 0 39A,OWNS,PRIMARY,100.0,2025-01-06,,1,True,,ASSESSOR
ENT_004465,3009 0 39B,OWNS,PRIMARY,100.0,2019-12-30,,240000,True,,ASSESSOR
ENT_003963,1088 0 3G,OWNS,PRIMARY,100.0,2023-12-29,,1,True,,ASSESSOR
ENT_002774,3028D 0 12B,OWNS,PRIMARY,100.0,2024-03-08,,1120000,True,,ASSESSOR
ENT_006141,1065 0 158A,OWNS,PRIMARY,100.0,2013-07-08,,730000,True,,ASSESSOR
ENT_003570,1065 0 158B,OWNS,PRIMARY,100.0,2023-03-20,,10,True,,ASSESSOR
ENT_011845,1065 0 158C,OWNS,PRIMARY,100.0,2007-08-10,,400000,True,,ASSESSOR
ENT_009520,1065 0 158D,OWNS,PRIMARY,100.0,2010-10-19,,1,True,,ASSESSOR
ENT_010346,1065 0 158E,OWNS,PRIMARY,100.0,2007-04-13,,400000,True,,ASSESSOR
ENT_006615,1065 0 158F,OWNS,PRIMARY,100.0,2023-11-14,,1,True,,ASSESSOR
ENT_003645,1065 0 158G,OWNS,PRIMARY,100.0,2017-12-01,,1,True,,ASSESSOR
ENT_006559,1044 0 14,OWNS,PRIMARY,100.0,2006-10-04,,100,True,,ASSESSOR
ENT_011462,2053B 0 7,OWNS,PRIMARY,100.0,2005-09-30,,0,True,,ASSESSOR
ENT_005592,1053 0 12H,OWNS,PRIMARY,100.0,2004-12-06,,100,True,,ASSESSOR
ENT_007646,1054 0 11B,OWNS,PRIMARY,100.0,2011-09-20,,0,True,,ASSESSOR
ENT_011955,3037 0 44-2,OWNS,PRIMARY,100.0,2005-05-04,,285000,True,,ASSESSOR
ENT_005336,3059 0 25B,OWNS,PRIMARY,100.0,2007-08-10,,615200,True,,ASSESSOR
ENT_001026,3059 0 25A,OWNS,PRIMARY,100.0,2018-08-01,,425000,True,,ASSESSOR
ENT_010708,2022 13 1L,OWNS,PRIMARY,100.0,2015-08-07,,218000,True,,ASSESSOR
ENT_003048,2022 13 1R,OWNS,PRIMARY,100.0,2008-04-04,,195000,True,,ASSESSOR
ENT_003118,2022 13 2L,OWNS,PRIMARY,100.0,2012-03-09,,1,True,,ASSESSOR
ENT_000055,2022 13 2R,OWNS,PRIMARY,100.0,2020-10-20,,350000,True,,ASSESSOR
ENT_008514,3005 43 1,OWNS,PRIMARY,100.0,1992-05-29,,185000,True,,ASSESSOR
ENT_008514,3005 43 2,OWNS,PRIMARY,100.0,1992-05-29,,185000,True,,ASSESSOR
ENT_008133,3008 9 B01,OWNS,PRIMARY,100.0,2019-05-28,,256000,True,,ASSESSOR
ENT_002897,3008 9 B02,OWNS,PRIMARY,100.0,2016-07-20,,219888,True,,ASSESSOR
ENT_010180,3008 9 101,OWNS,PRIMARY,100.0,2022-04-05,,325000,True,,ASSESSOR
ENT_006891,3008 9 102,OWNS,PRIMARY,100.0,2017-09-18,,247000,True,,ASSESSOR
ENT_005967,3008 9 103,OWNS,PRIMARY,100.0,2021-08-13,,280000,True,,ASSESSOR
ENT_005056,3008 9 104,OWNS,PRIMARY,100.0,2018-08-09,,1,True,,ASSESSOR
ENT_004691,3008 9 201,OWNS,PRIMARY,100.0,2019-11-15,,259900,True,,ASSESSOR
ENT_011832,3008 9 202,OWNS,PRIMARY,100.0,2020-10-15,,268800,True,,ASSESSOR
ENT_003334,3008 9 203,OWNS,PRIMARY,100.0,2006-12-01,,218690,True,,ASSESSOR
ENT_011091,3008 9 204,OWNS,PRIMARY,100.0,2016-12-21,,218900,True,,ASSESSOR
ENT_008174,3008 9 301,OWNS,PRIMARY,100.0,2016-10-14,,227500,True,,ASSESSOR
ENT_009009,3008 9 302,OWNS,PRIMARY,100.0,2022-07-18,,294000,True,,ASSESSOR
ENT_002056,3008 9 303,OWNS,PRIMARY,100.0,2018-11-02,,270000,True,,ASSESSOR
ENT_010954,3008 9 304,OWNS,PRIMARY,100.0,2019-12-26,,100,True,,ASSESSOR
ENT_002596,2002 3A 101,OWNS,PRIMARY,100.0,2018-05-02,,1760000,True,,ASSESSOR
ENT_002596,2002 3A 102,OWNS,PRIMARY,100.0,2018-05-02,,1760000,True,,ASSESSOR
ENT_002596,2002 3A 103,OWNS,PRIMARY,100.0,2018-05-02,,1760000,True,,ASSESSOR
ENT_001241,2002 3A 104,OWNS,PRIMARY,100.0,2018-05-02,,1760000,True,,ASSESSOR
ENT_011034,2002 3A 201,OWNS,PRIMARY,100.0,2021-12-15,,272500,True,,ASSESSOR
ENT_006221,2002 3A 202,OWNS,PRIMARY,100.0,2006-06-09,,195000,True,,ASSESSOR
ENT_001241,2002 3A 203,OWNS,PRIMARY,100.0,2018-05-02,,1760000,True,,ASSESSOR
ENT_001241,2002 3A 204,OWNS,PRIMARY,100.0,2018-05-02,,1760000,True,,ASSESSOR
ENT_001241,2002 3A 301,OWNS,PRIMARY,100.0,2023-12-19,,225000,True,,ASSESSOR
ENT_001241,2002 3A 302,OWNS,PRIMARY,100.0,2018-05-02,,1760000,True,,ASSESSOR
ENT_001241,2002 3A 303,OWNS,PRIMARY,100.0,2018-05-02,,1760000,True,,ASSESSOR
ENT_001241,2002 3A 304,OWNS,PRIMARY,100.0,2018-05-02,,1760000,True,,ASSESSOR
ENT_004226,1069 8 1-101,OWNS,PRIMARY,100.0,2015-12-29,,1,True,,ASSESSOR
ENT_009947,1069 8 1-102,OWNS,PRIMARY,100.0,2015-10-16,,279000,True,,ASSESSOR
ENT_003981,1069 8 1-103,OWNS,PRIMARY,100.0,2020-02-28,,332000,True,,ASSESSOR
ENT_002944,1069 8 1-104,OWNS,PRIMARY,100.0,2010-03-26,,245000,True,,ASSESSOR
ENT_011239,1069 8 1-105,OWNS,PRIMARY,100.0,2016-09-19,,335000,True,,ASSESSOR
ENT_000784,1069 8 1-107,OWNS,PRIMARY,100.0,2020-04-30,,420000,True,,ASSESSOR
ENT_004364,1069 8 1-108,OWNS,PRIMARY,100.0,2020-01-17,,198000,True,,ASSESSOR
ENT_001765,1069 8 1-109,OWNS,PRIMARY,100.0,2020-09-08,,100,True,,ASSESSOR
ENT_004204,1069 8 1-110,OWNS,PRIMARY,100.0,2024-07-31,,460000,True,,ASSESSOR
ENT_004588,1069 8 1-111,OWNS,PRIMARY,100.0,2022-06-16,,435000,True,,ASSESSOR
ENT_001660,1069 8 1-112,OWNS,PRIMARY,100.0,2006-11-03,,215000,True,,ASSESSOR
ENT_009744,1069 8 1-113,OWNS,PRIMARY,100.0,2019-07-19,,159000,True,,ASSESSOR
ENT_008017,1069 8 1-114,OWNS,PRIMARY,100.0,2016-12-29,,175319,True,,ASSESSOR
ENT_001691,1069 8 1-115,OWNS,PRIMARY,100.0,2006-11-10,,175000,True,,ASSESSOR
ENT_005651,1069 8 1-116,OWNS,PRIMARY,100.0,2006-11-29,,175000,True,,ASSESSOR
ENT_007615,1069 8 1-117,OWNS,PRIMARY,100.0,2022-06-30,,430000,True,,ASSESSOR
ENT_006341,1069 8 1-201,OWNS,PRIMARY,100.0,2006-10-25,,175000,True,,ASSESSOR
ENT_009167,1069 8 1-202,OWNS,PRIMARY,100.0,2016-07-28,,280000,True,,ASSESSOR
ENT_005743,1069 8 1-203,OWNS,PRIMARY,100.0,2020-10-28,,347200,True,,ASSESSOR
ENT_004156,1069 8 1-204,OWNS,PRIMARY,100.0,2006-08-31,,299900,True,,ASSESSOR
ENT_004467,1069 8 1-205,OWNS,PRIMARY,100.0,2009-08-11,,145100,True,,ASSESSOR
ENT_006137,1069 8 1-206,OWNS,PRIMARY,100.0,2015-06-24,,279900,True,,ASSESSOR
ENT_002124,1069 8 1-207,OWNS,PRIMARY,100.0,2022-03-28,,148961,True,,ASSESSOR
ENT_000101,1069 8 1-208,OWNS,PRIMARY,100.0,2021-08-27,,237650,True,,ASSESSOR
ENT_004206,1069 8 1-209,OWNS,PRIMARY,100.0,2006-11-02,,319900,True,,ASSESSOR
ENT_002562,1069 8 1-210,OWNS,PRIMARY,100.0,2019-04-17,,330000,True,,ASSESSOR
ENT_006030,1069 8 1-211,OWNS,PRIMARY,100.0,2015-12-15,,270000,True,,ASSESSOR
ENT_005114,1069 8 1-212,OWNS,PRIMARY,100.0,2023-09-12,,318308,True,,ASSESSOR
ENT_000786,1069 8 1-213,OWNS,PRIMARY,100.0,2006-12-21,,139000,True,,ASSESSOR
ENT_006004,1069 8 1-214,OWNS,PRIMARY,100.0,2006-11-27,,139000,True,,ASSESSOR
ENT_003716,1069 8 1-301,OWNS,PRIMARY,100.0,2018-12-13,,100,True,,ASSESSOR
ENT_008768,1069 8 1-302,OWNS,PRIMARY,100.0,2015-06-30,,275500,True,,ASSESSOR
ENT_011390,1069 8 1-303,OWNS,PRIMARY,100.0,2024-09-30,,469000,True,,ASSESSOR
ENT_001490,1069 8 1-304,OWNS,PRIMARY,100.0,2019-08-30,,333000,True,,ASSESSOR
ENT_000098,1069 8 1-305,OWNS,PRIMARY,100.0,2006-09-22,,263000,True,,ASSESSOR
ENT_003201,1069 8 1-306,OWNS,PRIMARY,100.0,2007-09-28,,265000,True,,ASSESSOR
ENT_001916,1069 8 1-307,OWNS,PRIMARY,100.0,2022-09-12,,465000,True,,ASSESSOR
ENT_009231,1069 8 1-308,OWNS,PRIMARY,100.0,2013-08-05,,280000,True,,ASSESSOR
ENT_008623,1069 8 1-309,OWNS,PRIMARY,100.0,2020-11-24,,348000,True,,ASSESSOR
ENT_001393,1069 8 1-310,OWNS,PRIMARY,100.0,2020-12-14,,355000,True,,ASSESSOR
ENT_002247,1069 8 1-311,OWNS,PRIMARY,100.0,2016-05-20,,280000,True,,ASSESSOR
ENT_006959,1069 8 1-401,OWNS,PRIMARY,100.0,2012-02-28,,157200,True,,ASSESSOR
ENT_008843,1069 8 1-402,OWNS,PRIMARY,100.0,2024-11-22,,455000,True,,ASSESSOR
ENT_001495,1069 8 1-403,OWNS,PRIMARY,100.0,2006-12-22,,325900,True,,ASSESSOR
ENT_010025,1069 8 1-404,OWNS,PRIMARY,100.0,2016-05-31,,288900,True,,ASSESSOR
ENT_010732,1069 8 1-405,OWNS,PRIMARY,100.0,2017-03-10,,347000,True,,ASSESSOR
ENT_010754,1069 8 1-408,OWNS,PRIMARY,100.0,2019-06-27,,1,True,,ASSESSOR
ENT_009961,1069 8 1-409,OWNS,PRIMARY,100.0,2015-05-29,,268000,True,,ASSESSOR
ENT_006436,1069 8 1-410,OWNS,PRIMARY,100.0,2014-10-01,,205000,True,,ASSESSOR
ENT_010854,1069 8 1-411,OWNS,PRIMARY,100.0,2016-09-27,,293000,True,,ASSESSOR
ENT_008994,1069 8 1-412,OWNS,PRIMARY,100.0,2017-06-30,,310000,True,,ASSESSOR
ENT_005702,1069 8 1-413,OWNS,PRIMARY,100.0,2017-08-10,,324900,True,,ASSESSOR
ENT_000264,1069 8 1-414,OWNS,PRIMARY,100.0,2006-09-25,,325900,True,,ASSESSOR
ENT_008799,1069 8 1-415,OWNS,PRIMARY,100.0,2018-04-27,,206700,True,,ASSESSOR
ENT_011827,1069 8 1-416,OWNS,PRIMARY,100.0,2020-12-01,,391250,True,,ASSESSOR
ENT_004395,1069 8 1-407,OWNS,PRIMARY,100.0,2009-06-01,,1,True,,ASSESSOR
ENT_007625,1069 8 1-118,OWNS,PRIMARY,100.0,2023-03-21,,445000,True,,ASSESSOR
ENT_008325,1069 8 1-119,OWNS,PRIMARY,100.0,2024-08-30,,319455,True,,ASSESSOR
ENT_010387,1069 8 1-215,OWNS,PRIMARY,100.0,2023-06-02,,238270,True,,ASSESSOR
ENT_010134,1069 8 1-216,OWNS,PRIMARY,100.0,2024-06-21,,450000,True,,ASSESSOR
ENT_010869,1069 8 1-217,OWNS,PRIMARY,100.0,2018-08-24,,1,True,,ASSESSOR
ENT_002356,1069 8 1-218,OWNS,PRIMARY,100.0,2017-03-06,,10,True,,ASSESSOR
ENT_011741,1069 8 1-219,OWNS,PRIMARY,100.0,2012-09-18,,265000,True,,ASSESSOR
ENT_006122,1069 8 1-312,OWNS,PRIMARY,100.0,2018-11-20,,199900,True,,ASSESSOR
ENT_008448,1069 8 1-313,OWNS,PRIMARY,100.0,2016-12-15,,315000,True,,ASSESSOR
ENT_009470,1069 8 1-314,OWNS,PRIMARY,100.0,2023-01-10,,1,True,,ASSESSOR
ENT_002537,1069 8 1-315,OWNS,PRIMARY,100.0,2006-10-25,,175000,True,,ASSESSOR
ENT_007047,1069 8 1-316,OWNS,PRIMARY,100.0,2022-11-21,,1,True,,ASSESSOR
ENT_002660,1069 8 1-317,OWNS,PRIMARY,100.0,2014-07-24,,275000,True,,ASSESSOR
ENT_002458,1069 8 1-418,OWNS,PRIMARY,100.0,2014-05-30,,266500,True,,ASSESSOR
ENT_005861,1069 8 1-419,OWNS,PRIMARY,100.0,2006-09-01,,315900,True,,ASSESSOR
ENT_011250,1069 8 1-420,OWNS,PRIMARY,100.0,2006-12-22,,175000,True,,ASSESSOR
ENT_008704,1069 8 1-421,OWNS,PRIMARY,100.0,2020-09-02,,235109,True,,ASSESSOR
ENT_007030,1069 8 2-101,OWNS,PRIMARY,100.0,2017-12-29,,204250,True,,ASSESSOR
ENT_006465,1069 8 2-102,OWNS,PRIMARY,100.0,2006-11-20,,300000,True,,ASSESSOR
ENT_002763,1069 8 2-103,OWNS,PRIMARY,100.0,2020-07-10,,390000,True,,ASSESSOR
ENT_001121,1069 8 2-104,OWNS,PRIMARY,100.0,2022-11-22,,465000,True,,ASSESSOR
ENT_001491,1069 8 2-105,OWNS,PRIMARY,100.0,2015-07-15,,312000,True,,ASSESSOR
ENT_009556,1069 8 2-106,OWNS,PRIMARY,100.0,2021-08-26,,317500,True,,ASSESSOR
ENT_010123,1069 8 2-107,OWNS,PRIMARY,100.0,2017-08-30,,320000,True,,ASSESSOR
ENT_003763,1069 8 2-108,OWNS,PRIMARY,100.0,2014-07-11,,162640,True,,ASSESSOR
ENT_010810,1069 8 2-109,OWNS,PRIMARY,100.0,2021-11-30,,325000,True,,ASSESSOR
ENT_011325,1069 8 2-110,OWNS,PRIMARY,100.0,2010-12-08,,10,True,,ASSESSOR
ENT_008598,1069 8 2-111,OWNS,PRIMARY,100.0,2006-10-25,,139000,True,,ASSESSOR
ENT_010159,1069 8 2-112,OWNS,PRIMARY,100.0,2021-05-06,,1,True,,ASSESSOR
ENT_001268,1069 8 2-113,OWNS,PRIMARY,100.0,2013-08-30,,132500,True,,ASSESSOR
ENT_009274,1069 8 2-114,OWNS,PRIMARY,100.0,2018-09-25,,275000,True,,ASSESSOR
ENT_008248,1069 8 2-115,OWNS,PRIMARY,100.0,2006-11-29,,175000,True,,ASSESSOR
ENT_007241,1069 8 2-116,OWNS,PRIMARY,100.0,2014-01-29,,236000,True,,ASSESSOR
ENT_005544,1069 8 2-117,OWNS,PRIMARY,100.0,2007-01-17,,175000,True,,ASSESSOR
ENT_007841,1069 8 2-201,OWNS,PRIMARY,100.0,2007-01-23,,175000,True,,ASSESSOR
ENT_007543,1069 8 2-202,OWNS,PRIMARY,100.0,2022-10-13,,1,True,,ASSESSOR
ENT_009361,1069 8 2-203,OWNS,PRIMARY,100.0,2023-01-20,,100,True,,ASSESSOR
ENT_006843,1069 8 2-204,OWNS,PRIMARY,100.0,2006-09-26,,315900,True,,ASSESSOR
ENT_008382,1069 8 2-205,OWNS,PRIMARY,100.0,2020-10-06,,100,True,,ASSESSOR
ENT_000349,1069 8 2-206,OWNS,PRIMARY,100.0,2006-11-15,,303900,True,,ASSESSOR
ENT_000787,1069 8 2-207,OWNS,PRIMARY,100.0,2008-12-24,,187300,True,,ASSESSOR
ENT_011540,1069 8 2-208,OWNS,PRIMARY,100.0,2021-03-05,,319000,True,,ASSESSOR
ENT_000438,1069 8 2-209,OWNS,PRIMARY,100.0,2018-04-09,,285000,True,,ASSESSOR
ENT_001332,1069 8 2-210,OWNS,PRIMARY,100.0,2012-08-14,,192000,True,,ASSESSOR
ENT_001596,1069 8 2-211,OWNS,PRIMARY,100.0,2022-09-09,,330000,True,,ASSESSOR
ENT_001529,1069 8 2-212,OWNS,PRIMARY,100.0,2007-01-04,,175000,True,,ASSESSOR
ENT_001307,1069 8 2-213,OWNS,PRIMARY,100.0,2019-08-30,,1,True,,ASSESSOR
ENT_009962,1069 8 2-214,OWNS,PRIMARY,100.0,2007-05-11,,175000,True,,ASSESSOR
ENT_001479,1069 8 2-301,OWNS,PRIMARY,100.0,2008-04-30,,284000,True,,ASSESSOR
ENT_007977,1069 8 2-302,OWNS,PRIMARY,100.0,2013-02-21,,1,True,,ASSESSOR
ENT_001988,1069 8 2-303,OWNS,PRIMARY,100.0,2006-12-19,,235000,True,,ASSESSOR
ENT_010337,1069 8 2-304,OWNS,PRIMARY,100.0,2022-04-28,,456000,True,,ASSESSOR
ENT_001752,1069 8 2-305,OWNS,PRIMARY,100.0,2019-10-04,,1,True,,ASSESSOR
ENT_009449,1069 8 2-306,OWNS,PRIMARY,100.0,2022-08-29,,431000,True,,ASSESSOR
ENT_011821,1069 8 2-307,OWNS,PRIMARY,100.0,2006-12-29,,175000,True,,ASSESSOR
ENT_001704,1069 8 2-308,OWNS,PRIMARY,100.0,2021-06-28,,100,True,,ASSESSOR
ENT_008922,1069 8 2-309,OWNS,PRIMARY,100.0,2018-08-10,,346000,True,,ASSESSOR
ENT_003687,1069 8 2-310,OWNS,PRIMARY,100.0,2013-07-01,,239900,True,,ASSESSOR
ENT_002634,1069 8 2-311,OWNS,PRIMARY,100.0,2016-03-21,,217000,True,,ASSESSOR
ENT_007638,1069 8 2-401,OWNS,PRIMARY,100.0,2015-08-31,,204250,True,,ASSESSOR
ENT_011143,1069 8 2-402,OWNS,PRIMARY,100.0,2006-12-18,,343900,True,,ASSESSOR
ENT_005769,1069 8 2-403,OWNS,PRIMARY,100.0,2021-11-08,,450000,True,,ASSESSOR
ENT_004549,1069 8 2-404,OWNS,PRIMARY,100.0,2021-01-29,,392000,True,,ASSESSOR
ENT_011930,1069 8 2-405,OWNS,PRIMARY,100.0,2019-03-08,,385000,True,,ASSESSOR
ENT_008024,1069 8 2-406,OWNS,PRIMARY,100.0,2019-12-12,,311500,True,,ASSESSOR
ENT_009798,1069 8 2-407,OWNS,PRIMARY,100.0,2017-10-26,,1,True,,ASSESSOR
ENT_000356,1069 8 2-408,OWNS,PRIMARY,100.0,2018-11-07,,330000,True,,ASSESSOR
ENT_007036,1069 8 2-409,OWNS,PRIMARY,100.0,2022-01-25,,385000,True,,ASSESSOR
ENT_009574,1069 8 2-410,OWNS,PRIMARY,100.0,2021-02-17,,335000,True,,ASSESSOR
ENT_006742,1069 8 2-411,OWNS,PRIMARY,100.0,2018-12-05,,290000,True,,ASSESSOR
ENT_011784,1069 8 2-412,OWNS,PRIMARY,100.0,2022-08-17,,462500,True,,ASSESSOR
ENT_002967,1069 8 2-413,OWNS,PRIMARY,100.0,2021-08-30,,460000,True,,ASSESSOR
ENT_010614,1069 8 2-414,OWNS,PRIMARY,100.0,2007-03-02,,380000,True,,ASSESSOR
ENT_003404,1069 8 2-415,OWNS,PRIMARY,100.0,2006-12-29,,338000,True,,ASSESSOR
ENT_006466,1069 8 2-416,OWNS,PRIMARY,100.0,2019-10-02,,100,True,,ASSESSOR
ENT_006547,1069 8 2-417,OWNS,PRIMARY,100.0,2006-11-17,,175000,True,,ASSESSOR
ENT_001372,1036 0 3,OWNS,PRIMARY,100.0,2006-05-23,,1,True,,ASSESSOR
ENT_009583,2053D 0 7,OWNS,PRIMARY,100.0,2020-10-02,,1400000,True,,ASSESSOR
ENT_008780,1002 0 4B,OWNS,PRIMARY,100.0,2006-11-22,,100,True,,ASSESSOR
ENT_006559,2028 0 16A,OWNS,PRIMARY,100.0,2007-06-27,,1,True,,ASSESSOR
ENT_001962,1125 0 17,OWNS,PRIMARY,100.0,2006-09-19,,5406000,True,,ASSESSOR
ENT_001461,3054 0 93,OWNS,PRIMARY,100.0,2017-09-15,,420000,True,,ASSESSOR
ENT_006223,1026 10A 3102,OWNS,PRIMARY,100.0,2024-06-14,,10,True,,ASSESSOR
ENT_002229,1026 10A 3103,OWNS,PRIMARY,100.0,2011-04-06,,515000,True,,ASSESSOR
ENT_011541,1026 10A 3105,OWNS,PRIMARY,100.0,2017-07-28,,762500,True,,ASSESSOR
ENT_009616,1026 10A 3203,OWNS,PRIMARY,100.0,2019-11-26,,1,True,,ASSESSOR
ENT_002022,1026 10A 3204,OWNS,PRIMARY,100.0,2012-01-19,,470000,True,,ASSESSOR
ENT_001719,1026 10A 3303,OWNS,PRIMARY,100.0,2015-10-21,,405000,True,,ASSESSOR
ENT_011455,1026 10A 3305,OWNS,PRIMARY,100.0,2024-07-26,,932500,True,,ASSESSOR
ENT_004412,1026 10A 3403,OWNS,PRIMARY,100.0,2021-06-24,,780000,True,,ASSESSOR
ENT_008512,1026 10A 3405,OWNS,PRIMARY,100.0,2023-01-26,,1,True,,ASSESSOR
ENT_001059,1008 47 100,OWNS,PRIMARY,100.0,2012-09-28,,224000,True,,ASSESSOR
ENT_011725,1008 47 101,OWNS,PRIMARY,100.0,2019-06-07,,1,True,,ASSESSOR
ENT_004959,1008 47 102,OWNS,PRIMARY,100.0,2020-03-20,,225354,True,,ASSESSOR
ENT_003077,1008 47 103,OWNS,PRIMARY,100.0,2012-05-23,,214000,True,,ASSESSOR
ENT_007081,1008 47 200,OWNS,PRIMARY,100.0,2014-03-31,,245000,True,,ASSESSOR
ENT_005734,1008 47 201,OWNS,PRIMARY,100.0,2019-11-15,,329000,True,,ASSESSOR
ENT_011901,1008 47 202,OWNS,PRIMARY,100.0,2014-01-17,,245000,True,,ASSESSOR
ENT_004634,1008 47 203,OWNS,PRIMARY,100.0,2019-06-21,,340000,True,,ASSESSOR
ENT_008639,1008 47 204,OWNS,PRIMARY,100.0,2009-03-30,,265900,True,,ASSESSOR
ENT_004871,1008 47 205,OWNS,PRIMARY,100.0,2024-02-16,,1,True,,ASSESSOR
ENT_011113,1008 47 206,OWNS,PRIMARY,100.0,2015-05-29,,260000,True,,ASSESSOR
ENT_000004,1008 47 207,OWNS,PRIMARY,100.0,2018-06-08,,1,True,,ASSESSOR
ENT_008827,1008 47 208,OWNS,PRIMARY,100.0,2012-11-02,,255900,True,,ASSESSOR
ENT_000739,1008 47 209,OWNS,PRIMARY,100.0,2009-08-19,,245000,True,,ASSESSOR
ENT_001597,1008 47 210,OWNS,PRIMARY,100.0,2024-08-05,,100,True,,ASSESSOR
ENT_003213,1008 47 212,OWNS,PRIMARY,100.0,2020-12-17,,224553,True,,ASSESSOR
ENT_007194,1008 47 300,OWNS,PRIMARY,100.0,2024-03-05,,425000,True,,ASSESSOR
ENT_004729,1008 47 301,OWNS,PRIMARY,100.0,2020-02-27,,329900,True,,ASSESSOR
ENT_008416,1008 47 302,OWNS,PRIMARY,100.0,2008-08-18,,249900,True,,ASSESSOR
ENT_009193,1008 47 303,OWNS,PRIMARY,100.0,2015-05-22,,263700,True,,ASSESSOR
ENT_000698,1008 47 304,OWNS,PRIMARY,100.0,2021-10-15,,375000,True,,ASSESSOR
ENT_011108,1008 47 305,OWNS,PRIMARY,100.0,2015-08-31,,330000,True,,ASSESSOR
ENT_001287,1008 47 306,OWNS,PRIMARY,100.0,2021-03-26,,365000,True,,ASSESSOR
ENT_005929,1008 47 307,OWNS,PRIMARY,100.0,2018-06-29,,350000,True,,ASSESSOR
ENT_008532,1008 47 308,OWNS,PRIMARY,100.0,2013-07-24,,256500,True,,ASSESSOR
ENT_011644,1008 47 309,OWNS,PRIMARY,100.0,2024-08-28,,460000,True,,ASSESSOR
ENT_000552,1008 47 310,OWNS,PRIMARY,100.0,2009-05-28,,245000,True,,ASSESSOR
ENT_004901,1008 47 312,OWNS,PRIMARY,100.0,2008-10-23,,167100,True,,ASSESSOR
ENT_000333,1008 47 314,OWNS,PRIMARY,100.0,2024-09-09,,410000,True,,ASSESSOR
ENT_011569,1008 47 214,OWNS,PRIMARY,100.0,2021-07-22,,369000,True,,ASSESSOR
ENT_009936,3057 30 1A,OWNS,PRIMARY,100.0,2006-04-21,,1,True,,ASSESSOR
ENT_009566,3057 30 3,OWNS,PRIMARY,100.0,2011-12-15,,370000,True,,ASSESSOR
ENT_008557,3057 30 2,OWNS,PRIMARY,100.0,2011-12-15,,100,True,,ASSESSOR
ENT_011070,3057 30 1,OWNS,PRIMARY,100.0,2021-06-04,,630000,True,,ASSESSOR
ENT_007096,3057 30 4,OWNS,PRIMARY,100.0,2024-09-25,,1,True,,ASSESSOR
ENT_000703,3057 30 5,OWNS,PRIMARY,100.0,2009-10-26,,362500,True,,ASSESSOR
ENT_005712,3057 30 6,OWNS,PRIMARY,100.0,2012-05-29,,365000,True,,ASSESSOR
ENT_007209,3057 30 7,OWNS,PRIMARY,100.0,2010-06-04,,377777,True,,ASSESSOR
ENT_011701,3057 30 8,OWNS,PRIMARY,100.0,2012-05-31,,381000,True,,ASSESSOR
ENT_002583,1085 0 5D,OWNS,PRIMARY,100.0,2010-09-07,,645000,True,,ASSESSOR
ENT_008739,1085 0 5E,OWNS,PRIMARY,100.0,2020-09-09,,1,True,,ASSESSOR
ENT_001468,1085 0 5F,OWNS,PRIMARY,100.0,2011-09-08,,1,True,,ASSESSOR
ENT_003096,1085 0 5G,OWNS,PRIMARY,100.0,2009-02-20,,212000,True,,ASSESSOR
ENT_001793,1085 0 5H,OWNS,PRIMARY,100.0,2023-12-29,,10,True,,ASSESSOR
ENT_002218,1085 0 5I,OWNS,PRIMARY,100.0,2010-10-26,,1,True,,ASSESSOR
ENT_001967,1085 0 5J,OWNS,PRIMARY,100.0,2023-03-13,,1200000,True,,ASSESSOR
