relationship_id,:START_ID(Property),:END_ID(Owner),ownership_type,start_date,acquisition_price:long,ownership_percentage,relationship_type,is_current,source_system,source_load_ts,:TYPE
OWN_3012 0 55_ENT_006218,3012 0 55,ENT_006218,PRIMARY,2008-01-29,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.664346,OWNS
OWN_3012 0 56_ENT_008853,3012 0 56,ENT_008853,PRIMARY,2021-05-04,715000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.668905,OWNS
OWN_3012 0 57_ENT_010570,3012 0 57,ENT_010570,PRIMARY,2015-11-12,382000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.673474,OWNS
OWN_3012 0 61_ENT_010626,3012 0 61,ENT_010626,PRIMARY,2011-04-15,244000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.678043,OWNS
OWN_3012 0 62_ENT_003062,3012 0 62,ENT_003062,PRIMARY,1991-11-05,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.682603,OWNS
OWN_3012 0 63_ENT_004476,3012 0 63,ENT_004476,PRIMARY,2008-07-23,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.687150,OWNS
OWN_3012 0 64_ENT_001566,3012 0 64,ENT_001566,PRIMARY,2020-10-20,651101.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.691692,OWNS
OWN_3012 0 66_ENT_001864,3012 0 66,ENT_001864,PRIMARY,2018-07-31,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.696253,OWNS
OWN_3012 0 67_ENT_006577,3012 0 67,ENT_006577,PRIMARY,1996-11-29,152000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.700801,OWNS
OWN_3012 0 68_ENT_004002,3012 0 68,ENT_004002,PRIMARY,2006-05-26,346000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.705462,OWNS
OWN_3012 0 69_ENT_000695,3012 0 69,ENT_000695,PRIMARY,2023-06-29,635000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.710017,OWNS
OWN_3012 0 70_ENT_009685,3012 0 70,ENT_009685,PRIMARY,2022-04-11,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.714690,OWNS
OWN_3012 0 71_ENT_007565,3012 0 71,ENT_007565,PRIMARY,2020-11-16,602000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.719987,OWNS
OWN_3012 0 72_ENT_010960,3012 0 72,ENT_010960,PRIMARY,2017-12-15,515000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.724805,OWNS
OWN_3012 0 72A_ENT_006559,3012 0 72A,ENT_006559,PRIMARY,2000-01-01,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.729308,OWNS
OWN_3012 0 73_ENT_008189,3012 0 73,ENT_008189,PRIMARY,2006-10-03,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.733861,OWNS
OWN_3012 0 74_ENT_009599,3012 0 74,ENT_009599,PRIMARY,2021-11-12,710000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.738685,OWNS
OWN_3012 0 75_ENT_002705,3012 0 75,ENT_002705,PRIMARY,2014-06-02,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.743258,OWNS
OWN_3012 0 76_ENT_001403,3012 0 76,ENT_001403,PRIMARY,2021-06-22,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.747910,OWNS
OWN_3012 0 77_ENT_003137,3012 0 77,ENT_003137,PRIMARY,2020-12-07,529000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.752594,OWNS
OWN_3012 0 78_ENT_006524,3012 0 78,ENT_006524,PRIMARY,2017-07-27,480000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.757149,OWNS
OWN_3012 0 79_ENT_009799,3012 0 79,ENT_009799,PRIMARY,2020-08-07,515000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.761673,OWNS
OWN_3012 0 80_ENT_000289,3012 0 80,ENT_000289,PRIMARY,2015-03-30,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.766225,OWNS
OWN_3012 0 81_ENT_009390,3012 0 81,ENT_009390,PRIMARY,2024-03-08,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.770840,OWNS
OWN_3012 0 82_ENT_011107,3012 0 82,ENT_011107,PRIMARY,2021-12-27,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.775373,OWNS
OWN_3012 0 84_ENT_007213,3012 0 84,ENT_007213,PRIMARY,1996-12-24,110000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.779890,OWNS
OWN_3012 0 85_ENT_000638,3012 0 85,ENT_000638,PRIMARY,2017-06-13,522500.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.784418,OWNS
OWN_3012 0 86_ENT_000111,3012 0 86,ENT_000111,PRIMARY,2013-06-11,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.789090,OWNS
OWN_3012 0 87_ENT_000475,3012 0 87,ENT_000475,PRIMARY,2017-12-04,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.793622,OWNS
OWN_3012 0 88_ENT_004801,3012 0 88,ENT_004801,PRIMARY,1989-04-19,150000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.798119,OWNS
OWN_3012 0 89_ENT_010638,3012 0 89,ENT_010638,PRIMARY,2004-11-08,364800.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.802713,OWNS
OWN_3012 0 90_ENT_003202,3012 0 90,ENT_003202,PRIMARY,2023-03-27,10.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.807277,OWNS
OWN_3012 0 91_ENT_005272,3012 0 91,ENT_005272,PRIMARY,2015-10-15,428750.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.811860,OWNS
OWN_3012 0 92_ENT_005188,3012 0 92,ENT_005188,PRIMARY,2005-10-06,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.816414,OWNS
OWN_3012 0 93_ENT_006029,3012 0 93,ENT_006029,PRIMARY,2019-10-16,225000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.821009,OWNS
OWN_3012 0 94_ENT_006372,3012 0 94,ENT_006372,PRIMARY,2024-07-11,10.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.825557,OWNS
OWN_3012 0 95_ENT_000093,3012 0 95,ENT_000093,PRIMARY,2021-08-06,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.830457,OWNS
OWN_3012 0 96_ENT_010914,3012 0 96,ENT_010914,PRIMARY,2020-11-24,530000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.835689,OWNS
OWN_3012 0 97_ENT_007124,3012 0 97,ENT_007124,PRIMARY,2002-11-29,275000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.840439,OWNS
OWN_3012 0 98_ENT_001628,3012 0 98,ENT_001628,PRIMARY,2016-10-20,700000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.845103,OWNS
OWN_3012 0 99_ENT_011365,3012 0 99,ENT_011365,PRIMARY,2022-01-27,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.849907,OWNS
OWN_3013 0 23_ENT_010124,3013 0 23,ENT_010124,PRIMARY,1997-05-30,125000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.854979,OWNS
OWN_3013 0 24_ENT_000886,3013 0 24,ENT_000886,PRIMARY,2004-08-31,357000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.859762,OWNS
OWN_3013 0 25_ENT_001935,3013 0 25,ENT_001935,PRIMARY,1993-04-30,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.864471,OWNS
OWN_3013 0 26_ENT_004064,3013 0 26,ENT_004064,PRIMARY,1993-09-01,104000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.869048,OWNS
OWN_3013 0 27_ENT_009053,3013 0 27,ENT_009053,PRIMARY,2000-06-30,195000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.873670,OWNS
OWN_3013 0 28_ENT_006037,3013 0 28,ENT_006037,PRIMARY,2020-02-12,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.878217,OWNS
OWN_3013 0 29_ENT_004081,3013 0 29,ENT_004081,PRIMARY,2008-03-24,314900.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.882802,OWNS
OWN_3013 0 30_ENT_007438,3013 0 30,ENT_007438,PRIMARY,2021-07-06,536000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.887371,OWNS
OWN_3013 0 31_ENT_000524,3013 0 31,ENT_000524,PRIMARY,2017-10-19,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.891964,OWNS
OWN_3013 0 32_ENT_011166,3013 0 32,ENT_011166,PRIMARY,1999-06-15,203775.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.896524,OWNS
OWN_3013 0 33_ENT_008255,3013 0 33,ENT_008255,PRIMARY,1982-05-20,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.901123,OWNS
OWN_3013 0 34_ENT_006559,3013 0 34,ENT_006559,PRIMARY,1948-02-27,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.905913,OWNS
OWN_3013 0 35_ENT_002028,3013 0 35,ENT_002028,PRIMARY,2016-02-26,385000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.910469,OWNS
OWN_3013 0 36_ENT_004891,3013 0 36,ENT_004891,PRIMARY,2009-05-01,280000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.915117,OWNS
OWN_3013 0 37_ENT_002323,3013 0 37,ENT_002323,PRIMARY,2019-10-17,526000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.919711,OWNS
OWN_3013 0 38_ENT_001838,3013 0 38,ENT_001838,PRIMARY,1990-08-28,122000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.924298,OWNS
OWN_3013 0 39C_ENT_002149,3013 0 39C,ENT_002149,PRIMARY,2013-11-22,415000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.928800,OWNS
OWN_3013 0 39A_ENT_003585,3013 0 39A,ENT_003585,PRIMARY,2016-04-15,380000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.933307,OWNS
OWN_3013 0 40_ENT_005896,3013 0 40,ENT_005896,PRIMARY,2016-08-30,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.937862,OWNS
OWN_3013 0 41_ENT_004280,3013 0 41,ENT_004280,PRIMARY,2022-05-02,585000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.942401,OWNS
OWN_3013 0 42_ENT_007812,3013 0 42,ENT_007812,PRIMARY,2019-02-22,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.946949,OWNS
OWN_3013 0 43_ENT_011834,3013 0 43,ENT_011834,PRIMARY,1985-06-03,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.951548,OWNS
OWN_3013 0 44_ENT_001104,3013 0 44,ENT_001104,PRIMARY,2014-05-05,485000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.956193,OWNS
OWN_3013 0 45_ENT_001404,3013 0 45,ENT_001404,PRIMARY,2024-10-28,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.961070,OWNS
OWN_3013 0 46_ENT_002578,3013 0 46,ENT_002578,PRIMARY,2014-11-24,100500.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.965950,OWNS
OWN_3013 0 47_ENT_002721,3013 0 47,ENT_002721,PRIMARY,2021-06-30,550000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.970979,OWNS
OWN_3013 0 48_ENT_004710,3013 0 48,ENT_004710,PRIMARY,2022-09-20,900000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.975614,OWNS
OWN_3013 0 49_ENT_002216,3013 0 49,ENT_002216,PRIMARY,2022-09-20,900000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.980230,OWNS
OWN_3013 0 50_ENT_001931,3013 0 50,ENT_001931,PRIMARY,1973-04-27,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.985053,OWNS
OWN_3013 0 51_ENT_009242,3013 0 51,ENT_009242,PRIMARY,2011-07-15,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.989663,OWNS
OWN_3013 0 52_ENT_007646,3013 0 52,ENT_007646,PRIMARY,1996-04-24,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.994208,OWNS
OWN_3013 0 53_ENT_006559,3013 0 53,ENT_006559,PRIMARY,2000-01-01,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:58.998812,OWNS
OWN_3013 0 54_ENT_000276,3013 0 54,ENT_000276,PRIMARY,1982-06-11,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.003401,OWNS
OWN_3013 0 55_ENT_003945,3013 0 55,ENT_003945,PRIMARY,1979-12-13,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.007965,OWNS
OWN_3013 0 56_ENT_007646,3013 0 56,ENT_007646,PRIMARY,1996-04-24,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.012593,OWNS
OWN_3013 0 57_ENT_007646,3013 0 57,ENT_007646,PRIMARY,1996-04-24,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.017155,OWNS
OWN_3013 0 58_ENT_003130,3013 0 58,ENT_003130,PRIMARY,2017-12-04,3650000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.022255,OWNS
OWN_3013 0 59_ENT_008551,3013 0 59,ENT_008551,PRIMARY,2011-08-16,345000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.027045,OWNS
OWN_3013 0 60_ENT_000715,3013 0 60,ENT_000715,PRIMARY,2015-01-05,485000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.031598,OWNS
OWN_3013 0 61_ENT_002845,3013 0 61,ENT_002845,PRIMARY,2008-06-13,359900.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.036452,OWNS
OWN_3013 0 62_ENT_004700,3013 0 62,ENT_004700,PRIMARY,2006-04-28,357000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.041249,OWNS
OWN_3013 0 63_ENT_009650,3013 0 63,ENT_009650,PRIMARY,2001-03-16,195000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.045809,OWNS
OWN_3013 0 64_ENT_010054,3013 0 64,ENT_010054,PRIMARY,2003-11-21,284900.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.050668,OWNS
OWN_3013 0 65_ENT_008682,3013 0 65,ENT_008682,PRIMARY,1994-08-02,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.055281,OWNS
OWN_3013 0 66_ENT_009759,3013 0 66,ENT_009759,PRIMARY,1996-06-21,165000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.059823,OWNS
OWN_3013 0 66A_ENT_006559,3013 0 66A,ENT_006559,PRIMARY,2000-01-01,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.064366,OWNS
OWN_3013 0 67_ENT_003746,3013 0 67,ENT_003746,PRIMARY,2021-08-16,685000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.068948,OWNS
OWN_3013 0 68_ENT_007493,3013 0 68,ENT_007493,PRIMARY,2011-07-22,230000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.073506,OWNS
OWN_3013 0 69_ENT_002309,3013 0 69,ENT_002309,PRIMARY,2022-09-26,600000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.078155,OWNS
OWN_3013 0 70_ENT_011743,3013 0 70,ENT_011743,PRIMARY,1998-07-31,174000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.082710,OWNS
OWN_3013 0 71_ENT_004820,3013 0 71,ENT_004820,PRIMARY,2022-02-25,532000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.087450,OWNS
OWN_3013 0 72_ENT_009299,3013 0 72,ENT_009299,PRIMARY,2014-12-08,201600.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.092462,OWNS
OWN_3014 0 1_ENT_007568,3014 0 1,ENT_007568,PRIMARY,2024-06-26,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.097129,OWNS
OWN_3014 0 1A_ENT_000794,3014 0 1A,ENT_000794,PRIMARY,1986-07-29,325000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.102014,OWNS
OWN_3014 0 1B_ENT_000794,3014 0 1B,ENT_000794,PRIMARY,1986-07-29,325000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.107388,OWNS
OWN_3014 0 1C_ENT_005348,3014 0 1C,ENT_005348,PRIMARY,2017-12-04,3650000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.112224,OWNS
OWN_3014 0 1D_ENT_003130,3014 0 1D,ENT_003130,PRIMARY,2017-12-04,3650000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.117427,OWNS
OWN_3014 0 2_ENT_000276,3014 0 2,ENT_000276,PRIMARY,1982-06-11,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.122400,OWNS
OWN_3016 0 1_ENT_008235,3016 0 1,ENT_008235,PRIMARY,1940-12-31,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.127132,OWNS
OWN_3016 0 10_ENT_005553,3016 0 10,ENT_005553,PRIMARY,2025-02-27,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.131719,OWNS
OWN_3016 0 12_ENT_004848,3016 0 12,ENT_004848,PRIMARY,2020-03-19,410000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.136661,OWNS
OWN_3016 0 13_ENT_008388,3016 0 13,ENT_008388,PRIMARY,2017-09-05,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.141446,OWNS
OWN_3016 0 14_ENT_005818,3016 0 14,ENT_005818,PRIMARY,2000-09-14,148000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.146003,OWNS
OWN_3016 0 14A_ENT_001844,3016 0 14A,ENT_001844,PRIMARY,2022-04-13,530000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.150742,OWNS
OWN_3016 0 14B_ENT_004639,3016 0 14B,ENT_004639,PRIMARY,2021-07-19,390000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.155290,OWNS
OWN_3016 0 15_ENT_002507,3016 0 15,ENT_002507,PRIMARY,1998-10-30,150000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.159922,OWNS
OWN_3016 0 16_ENT_005608,3016 0 16,ENT_005608,PRIMARY,2024-09-16,580000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.164551,OWNS
OWN_3016 0 17_ENT_005775,3016 0 17,ENT_005775,PRIMARY,2013-06-14,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.169166,OWNS
OWN_3016 0 17A_ENT_001207,3016 0 17A,ENT_001207,PRIMARY,2023-10-18,565000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.173705,OWNS
OWN_3016 0 18_ENT_005145,3016 0 18,ENT_005145,PRIMARY,2022-06-07,600000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.178282,OWNS
OWN_3016 0 2_ENT_006090,3016 0 2,ENT_006090,PRIMARY,2022-11-18,700000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.182769,OWNS
OWN_3016 0 20A_ENT_002463,3016 0 20A,ENT_002463,PRIMARY,2007-01-02,375000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.187277,OWNS
OWN_3016 0 21A_ENT_006831,3016 0 21A,ENT_006831,PRIMARY,2000-02-04,2500000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.191787,OWNS
OWN_3016 0 21B_ENT_006831,3016 0 21B,ENT_006831,PRIMARY,2000-02-04,2500000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.196258,OWNS
OWN_3016 0 22_ENT_007135,3016 0 22,ENT_007135,PRIMARY,2009-06-12,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.200814,OWNS
OWN_3016 0 3_ENT_010184,3016 0 3,ENT_010184,PRIMARY,2015-09-11,289900.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.205849,OWNS
OWN_3016 0 4_ENT_004953,3016 0 4,ENT_004953,PRIMARY,2021-03-25,638000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.210555,OWNS
OWN_3016 0 5_ENT_004110,3016 0 5,ENT_004110,PRIMARY,1979-12-13,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.215055,OWNS
OWN_3016 0 7_ENT_011816,3016 0 7,ENT_011816,PRIMARY,2019-01-25,570500.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.219818,OWNS
OWN_3016 0 8_ENT_008297,3016 0 8,ENT_008297,PRIMARY,1994-09-13,80000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.224608,OWNS
OWN_3016 0 9_ENT_009522,3016 0 9,ENT_009522,PRIMARY,1999-08-09,155000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.229203,OWNS
OWN_3017 0 1_ENT_011651,3017 0 1,ENT_011651,PRIMARY,2016-10-20,525000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.234073,OWNS
OWN_3017 0 10_ENT_008749,3017 0 10,ENT_008749,PRIMARY,2005-07-29,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.238840,OWNS
OWN_3017 0 11_ENT_008627,3017 0 11,ENT_008627,PRIMARY,2005-12-19,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.243419,OWNS
OWN_3017 0 1211_ENT_004815,3017 0 1211,ENT_004815,PRIMARY,2016-06-29,189000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.248547,OWNS
OWN_3017 0 1211A_ENT_008329,3017 0 1211A,ENT_008329,PRIMARY,2022-05-10,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.253178,OWNS
OWN_3017 0 1211B_ENT_007430,3017 0 1211B,ENT_007430,PRIMARY,1993-09-16,56000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.257716,OWNS
OWN_3017 0 1211C_ENT_011409,3017 0 1211C,ENT_011409,PRIMARY,1997-05-16,70500.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.262200,OWNS
OWN_3017 0 1212_ENT_011485,3017 0 1212,ENT_011485,PRIMARY,2022-08-11,300000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.266657,OWNS
OWN_3017 0 1212A_ENT_003924,3017 0 1212A,ENT_003924,PRIMARY,1940-12-31,0.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.271195,OWNS
OWN_3017 0 1212B_ENT_003175,3017 0 1212B,ENT_003175,PRIMARY,2012-04-30,125000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.275657,OWNS
OWN_3017 0 1212C_ENT_009190,3017 0 1212C,ENT_009190,PRIMARY,2023-04-25,300000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.280098,OWNS
OWN_3017 0 1213_ENT_003681,3017 0 1213,ENT_003681,PRIMARY,2016-01-11,185900.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.284543,OWNS
OWN_3017 0 1213A_ENT_002761,3017 0 1213A,ENT_002761,PRIMARY,2023-08-31,285000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.288985,OWNS
OWN_3017 0 1213B_ENT_007361,3017 0 1213B,ENT_007361,PRIMARY,2017-10-16,220000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.293434,OWNS
OWN_3017 0 1213C_ENT_010324,3017 0 1213C,ENT_010324,PRIMARY,2020-05-20,90000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.297857,OWNS
OWN_3017 0 1214_ENT_005139,3017 0 1214,ENT_005139,PRIMARY,2015-08-10,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.302406,OWNS
OWN_3017 0 1214A_ENT_006515,3017 0 1214A,ENT_006515,PRIMARY,2022-04-25,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.306867,OWNS
OWN_3017 0 1214B_ENT_011832,3017 0 1214B,ENT_011832,PRIMARY,2021-12-16,263000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.311297,OWNS
OWN_3017 0 1214C_ENT_003081,3017 0 1214C,ENT_003081,PRIMARY,2001-07-30,131900.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.315742,OWNS
OWN_3017 0 1221_ENT_004736,3017 0 1221,ENT_004736,PRIMARY,2024-11-18,313000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.320579,OWNS
OWN_3017 0 1221A_ENT_011832,3017 0 1221A,ENT_011832,PRIMARY,2021-04-30,256000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.325643,OWNS
OWN_3017 0 1221B_ENT_006236,3017 0 1221B,ENT_006236,PRIMARY,2022-07-29,300000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.330154,OWNS
OWN_3017 0 1221C_ENT_011581,3017 0 1221C,ENT_011581,PRIMARY,2018-07-27,100.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.334811,OWNS
OWN_3017 0 1222_ENT_009995,3017 0 1222,ENT_009995,PRIMARY,2020-04-03,210000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.339562,OWNS
OWN_3017 0 1222A_ENT_008323,3017 0 1222A,ENT_008323,PRIMARY,2019-07-26,265000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.344164,OWNS
OWN_3017 0 1222B_ENT_011419,3017 0 1222B,ENT_011419,PRIMARY,2018-12-11,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.348841,OWNS
OWN_3017 0 1222C_ENT_000793,3017 0 1222C,ENT_000793,PRIMARY,2017-05-22,200000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.353518,OWNS
OWN_3017 0 1223_ENT_011806,3017 0 1223,ENT_011806,PRIMARY,2020-09-18,1.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.358026,OWNS
OWN_3017 0 1223A_ENT_001808,3017 0 1223A,ENT_001808,PRIMARY,2018-04-12,215000.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.362447,OWNS
OWN_3017 0 1223B_ENT_003415,3017 0 1223B,ENT_003415,PRIMARY,1988-01-08,97500.0,100.0,OWNS,True,ASSESSOR,2025-07-21T22:31:59.366977,OWNS
