relationship_id,:END_ID(Permit),:START_ID(Contractor),work_start_date,work_category,contract_value:long,contractor_role,relationship_type,source_system,source_load_ts,:TYPE
PERMIT_CONT_1012815_1886062460.0,1012815,1886062460.0,2022-01-25,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.524788,WORKED_ON
PERMIT_CONT_1012817_3169883738.0,1012817,3169883738.0,2022-01-25,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.524937,WORKED_ON
PERMIT_CONT_1012818_1383068934.0,1012818,1383068934.0,2022-02-07,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.525030,WORKED_ON
PERMIT_CONT_1012820_1353951170.0,1012820,1353951170.0,2022-01-18,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.525179,WORKED_ON
PERMIT_CONT_1012821_4212002358.0,1012821,4212002358.0,2022-01-21,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.525271,WORKED_ON
PERMIT_CONT_1012824_3164690088.0,1012824,3164690088.0,2022-02-03,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.525476,WORKED_ON
PERMIT_CONT_1012827_1294108543.0,1012827,1294108543.0,2022-01-18,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.525684,WORKED_ON
PERMIT_CONT_1012830_4294957139.0,1012830,4294957139.0,2022-01-24,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.525891,WORKED_ON
PERMIT_CONT_1012832_2023928219.0,1012832,2023928219.0,2022-01-19,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.526042,WORKED_ON
PERMIT_CONT_1012834_4294957263.0,1012834,4294957263.0,2022-01-18,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.526192,WORKED_ON
PERMIT_CONT_1012835_1568706863.0,1012835,1568706863.0,2022-01-24,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.526285,WORKED_ON
PERMIT_CONT_1012836_1568706863.0,1012836,1568706863.0,2022-01-21,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.526379,WORKED_ON
PERMIT_CONT_1012837_951626964.0,1012837,951626964.0,2022-02-15,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.526472,WORKED_ON
PERMIT_CONT_1012839_4294957263.0,1012839,4294957263.0,2022-01-18,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.526622,WORKED_ON
PERMIT_CONT_1012841_2345312843.0,1012841,2345312843.0,2022-01-14,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.526772,WORKED_ON
PERMIT_CONT_1012843_2129959583.0,1012843,2129959583.0,2022-01-19,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.526920,WORKED_ON
PERMIT_CONT_1012844_2861782861.0,1012844,2861782861.0,2022-01-16,EXTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.527013,WORKED_ON
PERMIT_CONT_1012845_1294475717.0,1012845,1294475717.0,2022-01-24,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.527105,WORKED_ON
PERMIT_CONT_1012846_1379161711.0,1012846,1379161711.0,2022-02-08,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.527197,WORKED_ON
PERMIT_CONT_1012847_1379161711.0,1012847,1379161711.0,2022-02-08,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.527290,WORKED_ON
PERMIT_CONT_1012848_663678276.0,1012848,663678276.0,2022-03-10,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.527382,WORKED_ON
PERMIT_CONT_1012849_1318578223.0,1012849,1318578223.0,2022-01-21,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.527475,WORKED_ON
PERMIT_CONT_1012850_1318578223.0,1012850,1318578223.0,2022-01-21,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.527567,WORKED_ON
PERMIT_CONT_1012851_2604948671.0,1012851,2604948671.0,2022-01-24,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.527659,WORKED_ON
PERMIT_CONT_1012852_2604948671.0,1012852,2604948671.0,2022-01-21,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.527751,WORKED_ON
PERMIT_CONT_1012855_1627422259.0,1012855,1627422259.0,2022-02-01,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.527973,WORKED_ON
PERMIT_CONT_1012856_1235807860.0,1012856,1235807860.0,2022-01-14,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.528066,WORKED_ON
PERMIT_CONT_1012857_2121420218.0,1012857,2121420218.0,2022-01-14,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.528158,WORKED_ON
PERMIT_CONT_1012859_241115169.0,1012859,241115169.0,2022-01-18,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.528307,WORKED_ON
PERMIT_CONT_1012860_241115169.0,1012860,241115169.0,2022-01-18,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.528400,WORKED_ON
PERMIT_CONT_1012861_2784741521.0,1012861,2784741521.0,2022-01-18,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.528492,WORKED_ON
PERMIT_CONT_1012862_1540857578.0,1012862,1540857578.0,2022-02-10,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.528584,WORKED_ON
PERMIT_CONT_1012867_1060949281.0,1012867,1060949281.0,2022-02-04,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.528896,WORKED_ON
PERMIT_CONT_1012868_1060949281.0,1012868,1060949281.0,2022-02-04,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.528990,WORKED_ON
PERMIT_CONT_1012869_4139836784.0,1012869,4139836784.0,2022-01-14,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.529082,WORKED_ON
PERMIT_CONT_1012870_1131437111.0,1012870,1131437111.0,2022-01-13,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.529175,WORKED_ON
PERMIT_CONT_1012875_4160310886.0,1012875,4160310886.0,2022-01-16,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.529490,WORKED_ON
PERMIT_CONT_1012878_4294957264.0,1012878,4294957264.0,2022-01-13,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.529694,WORKED_ON
PERMIT_CONT_1012879_3811682439.0,1012879,3811682439.0,2022-01-26,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.529789,WORKED_ON
PERMIT_CONT_1012883_1811625941.0,1012883,1811625941.0,2022-01-25,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.530047,WORKED_ON
PERMIT_CONT_1012884_695318881.0,1012884,695318881.0,2022-01-18,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.530141,WORKED_ON
PERMIT_CONT_1012886_2522683775.0,1012886,2522683775.0,2022-01-11,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.530292,WORKED_ON
PERMIT_CONT_1012896_3572871251.0,1012896,3572871251.0,2022-01-11,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.530910,WORKED_ON
PERMIT_CONT_1012898_3572871251.0,1012898,3572871251.0,2022-01-11,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.531061,WORKED_ON
PERMIT_CONT_1012899_3264092974.0,1012899,3264092974.0,2022-01-12,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.531154,WORKED_ON
PERMIT_CONT_1012904_3908245923.0,1012904,3908245923.0,2022-01-18,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.531470,WORKED_ON
PERMIT_CONT_1012905_1362769506.0,1012905,1362769506.0,2022-01-10,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.531568,WORKED_ON
PERMIT_CONT_1012906_1943328913.0,1012906,1943328913.0,2022-01-06,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.531662,WORKED_ON
PERMIT_CONT_1012907_1819224357.0,1012907,1819224357.0,2022-01-11,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.531755,WORKED_ON
PERMIT_CONT_1012908_1819224357.0,1012908,1819224357.0,2022-01-11,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.531854,WORKED_ON
PERMIT_CONT_1012910_2558312861.0,1012910,2558312861.0,2022-01-07,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.532004,WORKED_ON
PERMIT_CONT_1012911_2522683775.0,1012911,2522683775.0,2022-01-07,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.532097,WORKED_ON
PERMIT_CONT_1012914_4294957191.0,1012914,4294957191.0,2022-01-12,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.532341,WORKED_ON
PERMIT_CONT_1012915_2118012894.0,1012915,2118012894.0,2022-01-06,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.532457,WORKED_ON
PERMIT_CONT_1012916_2432148709.0,1012916,2432148709.0,2022-01-06,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.532661,WORKED_ON
PERMIT_CONT_1012917_2432148709.0,1012917,2432148709.0,2022-01-06,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.532770,WORKED_ON
PERMIT_CONT_1012918_3491134643.0,1012918,3491134643.0,2022-01-14,EXTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.532865,WORKED_ON
PERMIT_CONT_1012920_4223283245.0,1012920,4223283245.0,2022-01-06,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.533016,WORKED_ON
PERMIT_CONT_1012921_1236294810.0,1012921,1236294810.0,2022-01-06,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.533109,WORKED_ON
PERMIT_CONT_1012922_745320938.0,1012922,745320938.0,2022-01-06,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.533231,WORKED_ON
PERMIT_CONT_1012926_4294957264.0,1012926,4294957264.0,2022-01-04,EXTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.533677,WORKED_ON
PERMIT_CONT_1012927_1689327748.0,1012927,1689327748.0,2022-01-04,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.533782,WORKED_ON
PERMIT_CONT_1012931_1062805415.0,1012931,1062805415.0,2022-01-05,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.534047,WORKED_ON
PERMIT_CONT_1012932_1062805415.0,1012932,1062805415.0,2022-01-05,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.534141,WORKED_ON
PERMIT_CONT_1012934_2156801007.0,1012934,2156801007.0,2022-01-03,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.534290,WORKED_ON
PERMIT_CONT_1012936_1017039874.0,1012936,1017039874.0,2022-01-04,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.534438,WORKED_ON
PERMIT_CONT_1012937_3007386570.0,1012937,3007386570.0,2022-01-10,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.534531,WORKED_ON
PERMIT_CONT_1012938_3795028129.0,1012938,3795028129.0,2022-03-11,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.534624,WORKED_ON
PERMIT_CONT_1012939_3795028129.0,1012939,3795028129.0,2022-03-11,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.534718,WORKED_ON
PERMIT_CONT_1012945_686467115.0,1012945,686467115.0,2022-01-06,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.535084,WORKED_ON
PERMIT_CONT_1012946_162426533.0,1012946,162426533.0,2022-01-04,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.535177,WORKED_ON
PERMIT_CONT_1012948_3509252214.0,1012948,3509252214.0,2022-01-07,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.535325,WORKED_ON
PERMIT_CONT_1012949_2432148709.0,1012949,2432148709.0,2022-01-03,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.535418,WORKED_ON
PERMIT_CONT_1012950_883482868.0,1012950,883482868.0,2021-12-30,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.535508,WORKED_ON
PERMIT_CONT_1012952_545865738.0,1012952,545865738.0,2022-01-04,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.535654,WORKED_ON
PERMIT_CONT_1012953_325897326.0,1012953,325897326.0,2021-12-29,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.535745,WORKED_ON
PERMIT_CONT_1012954_2344622395.0,1012954,2344622395.0,2021-12-30,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.535837,WORKED_ON
PERMIT_CONT_1012957_2631033493.0,1012957,2631033493.0,2021-12-30,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.536041,WORKED_ON
PERMIT_CONT_1012958_869455078.0,1012958,869455078.0,2021-12-28,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.536131,WORKED_ON
PERMIT_CONT_1012961_828521769.0,1012961,828521769.0,2022-01-03,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.536331,WORKED_ON
PERMIT_CONT_1012962_828521769.0,1012962,828521769.0,2022-01-03,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.536421,WORKED_ON
PERMIT_CONT_1012963_1318578223.0,1012963,1318578223.0,2022-01-03,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.536511,WORKED_ON
PERMIT_CONT_1012964_745886966.0,1012964,745886966.0,2021-12-28,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.536602,WORKED_ON
PERMIT_CONT_1012967_1627422259.0,1012967,1627422259.0,2022-01-06,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.536804,WORKED_ON
PERMIT_CONT_1012969_607502933.0,1012969,607502933.0,2022-01-03,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.536952,WORKED_ON
PERMIT_CONT_1012972_3993294386.0,1012972,3993294386.0,2022-12-08,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.537153,WORKED_ON
PERMIT_CONT_1012973_3993294386.0,1012973,3993294386.0,2022-01-10,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.537244,WORKED_ON
PERMIT_CONT_1012975_3356698671.0,1012975,3356698671.0,2021-12-29,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.537389,WORKED_ON
PERMIT_CONT_1012976_3356698671.0,1012976,3356698671.0,2021-12-28,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.537480,WORKED_ON
PERMIT_CONT_1012978_820848610.0,1012978,820848610.0,2022-01-18,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.537635,WORKED_ON
PERMIT_CONT_1012979_1113250478.0,1012979,1113250478.0,2021-12-28,EXTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.537726,WORKED_ON
PERMIT_CONT_1012980_602536065.0,1012980,602536065.0,2021-12-28,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.537815,WORKED_ON
PERMIT_CONT_1012981_1206040084.0,1012981,1206040084.0,2022-01-06,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.537906,WORKED_ON
PERMIT_CONT_1012982_1206040084.0,1012982,1206040084.0,2022-01-06,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.537996,WORKED_ON
PERMIT_CONT_1012984_1800670803.0,1012984,1800670803.0,2021-12-29,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.538141,WORKED_ON
PERMIT_CONT_1012987_3795331902.0,1012987,3795331902.0,2022-01-18,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.538340,WORKED_ON
PERMIT_CONT_1012989_2474673923.0,1012989,2474673923.0,2021-12-27,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.538486,WORKED_ON
PERMIT_CONT_1012992_4294957202.0,1012992,4294957202.0,2021-12-29,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.538683,WORKED_ON
PERMIT_CONT_1012993_2531313212.0,1012993,2531313212.0,2022-01-01,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.538774,WORKED_ON
PERMIT_CONT_1012996_1062395175.0,1012996,1062395175.0,2021-12-27,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.538975,WORKED_ON
PERMIT_CONT_1013000_705947481.0,1013000,705947481.0,2021-12-23,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.539228,WORKED_ON
PERMIT_CONT_1013003_477095418.0,1013003,477095418.0,2021-12-23,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.539425,WORKED_ON
PERMIT_CONT_1013004_477095418.0,1013004,477095418.0,2021-12-23,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.539517,WORKED_ON
PERMIT_CONT_1013005_477095418.0,1013005,477095418.0,2021-12-23,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.539608,WORKED_ON
PERMIT_CONT_1013006_3853652908.0,1013006,3853652908.0,2021-12-21,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.539698,WORKED_ON
PERMIT_CONT_1013007_3921187474.0,1013007,3921187474.0,2021-12-21,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.539790,WORKED_ON
PERMIT_CONT_1013008_2610199652.0,1013008,2610199652.0,2021-12-28,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.539880,WORKED_ON
PERMIT_CONT_1013009_674863798.0,1013009,674863798.0,2021-12-23,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.539971,WORKED_ON
PERMIT_CONT_1013010_2340179556.0,1013010,2340179556.0,2021-12-22,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.540062,WORKED_ON
PERMIT_CONT_1013011_2340179556.0,1013011,2340179556.0,2021-12-21,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.540153,WORKED_ON
PERMIT_CONT_1013012_2399503177.0,1013012,2399503177.0,2021-12-27,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.540245,WORKED_ON
PERMIT_CONT_1013013_3056401768.0,1013013,3056401768.0,2021-12-23,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.540336,WORKED_ON
PERMIT_CONT_1013015_3028411665.0,1013015,3028411665.0,2022-01-03,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.540482,WORKED_ON
PERMIT_CONT_1013019_4294957213.0,1013019,4294957213.0,2021-12-21,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.541042,WORKED_ON
PERMIT_CONT_1013020_3883305885.0,1013020,3883305885.0,2021-12-21,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.541191,WORKED_ON
PERMIT_CONT_1013021_477095418.0,1013021,477095418.0,2021-12-27,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.541315,WORKED_ON
PERMIT_CONT_1013022_46883063.0,1013022,46883063.0,2021-12-22,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.541423,WORKED_ON
PERMIT_CONT_1013023_422357819.0,1013023,422357819.0,2021-12-20,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.541522,WORKED_ON
PERMIT_CONT_1013024_4205641658.0,1013024,4205641658.0,2021-12-17,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.541625,WORKED_ON
PERMIT_CONT_1013025_4146748432.0,1013025,4146748432.0,2022-02-17,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.541723,WORKED_ON
PERMIT_CONT_1013027_2813265438.0,1013027,2813265438.0,2021-12-17,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.541879,WORKED_ON
PERMIT_CONT_1013030_1151901986.0,1013030,1151901986.0,2021-12-21,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.542188,WORKED_ON
PERMIT_CONT_1013031_1001532297.0,1013031,1001532297.0,2021-12-17,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.542299,WORKED_ON
PERMIT_CONT_1013032_1001532297.0,1013032,1001532297.0,2021-12-17,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.542401,WORKED_ON
PERMIT_CONT_1013035_3629409562.0,1013035,3629409562.0,2021-12-21,EXTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.542624,WORKED_ON
PERMIT_CONT_1013036_3839611385.0,1013036,3839611385.0,2021-12-16,BUILDING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.542721,WORKED_ON
PERMIT_CONT_1013038_2510678318.0,1013038,2510678318.0,2022-01-06,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.542873,WORKED_ON
PERMIT_CONT_1013039_2510678318.0,1013039,2510678318.0,2022-01-06,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.542968,WORKED_ON
PERMIT_CONT_1013041_3085001678.0,1013041,3085001678.0,2021-12-20,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.543119,WORKED_ON
PERMIT_CONT_1013042_1950656563.0,1013042,1950656563.0,2022-01-06,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.543212,WORKED_ON
PERMIT_CONT_1013043_1767258318.0,1013043,1767258318.0,2021-12-22,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.543306,WORKED_ON
PERMIT_CONT_1013044_2610199652.0,1013044,2610199652.0,2021-12-17,ELECTRICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.543400,WORKED_ON
PERMIT_CONT_1013045_2610199652.0,1013045,2610199652.0,2021-12-16,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.543493,WORKED_ON
PERMIT_CONT_1013046_4294957198.0,1013046,4294957198.0,2021-12-21,OTHER,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.543615,WORKED_ON
PERMIT_CONT_1013048_826779370.0,1013048,826779370.0,2021-12-16,EXTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.543771,WORKED_ON
PERMIT_CONT_1013053_1167251287.0,1013053,1167251287.0,2021-12-20,INTERIOR,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.544089,WORKED_ON
PERMIT_CONT_1013054_545865738.0,1013054,545865738.0,2021-12-21,MECHANICAL,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.544185,WORKED_ON
PERMIT_CONT_1013055_4279596298.0,1013055,4279596298.0,2021-12-16,PLUMBING,0,PRIMARY,PERFORMED_WORK,BUILDING_DEPT,2025-07-21T22:32:20.544281,WORKED_ON
